customer_id,industry,annual_revenue,ebitda_margin,current_ratio,leverage_ratio,cash_flow,loan_amount,loan_term_months,interest_rate,debt_to_income,credit_utilization,number_of_accounts,delinquencies_12m,previous_defaults,collateral_value,days_past_due,years_in_business,ead,lgd,default,pd_true
SME100806,Transportation,428382.3185460661,0.09289811836994394,2.048608353524756,2.433927777346296,442554.4362244263,24898.914665762964,48,0.11153780936261046,0.3481107386551505,0.6048467299350511,10,1,0,82909.08663796843,0,0.5,22067.43399689773,0.2248368501583789,0,0.05005493882988226
SME100807,Wholesale,140898.3688456991,0.24609479707436632,1.495039524058786,3.609317224576417,280372.64558982936,91583.93974970441,36,0.03,0.5574455009194929,0.4825694604010368,6,0,1,202625.48166770907,0,4.3,91060.95852375934,0.15472493969466966,0,0.10174507244248918
SME100808,Construction,355362.4036137198,0.2072596293539176,1.1546082388119094,4.305481043450069,56083.9953113176,230985.56234891788,12,0.08642954493525697,0.5921363772281582,0.12035645488543431,4,0,0,80909.54864536879,3,17.9,209345.73890249553,0.44854247933220376,0,0.10344093542142467
SME100809,Technology,607575.1770739458,0.06239615987023829,2.3437289015060574,4.846352096641791,211557.7181381479,79543.523667708,12,0.12748987422705477,0.2806153443410112,0.22421274718562015,4,0,0,43812.22128099062,0,5.0,76892.05651496307,0.4318177398801251,0,0.03355741803194325
SME100810,Manufacturing,399479.1108597872,0.11481471598740199,1.0996789015814117,1.072793129549937,45547.45551841077,64286.44329180157,48,0.07161235352030317,0.5933309069278542,0.48354945545917827,8,1,0,221614.66160419947,48,4.2,57733.561502985394,0.08,0,0.07583946256757068
SME100811,Manufacturing,274335.1716282978,0.1999298537549265,0.25,4.749078347950778,63573.49008028626,30193.068902645762,36,0.0680258644483264,0.3591720198722231,0.6317157469893391,6,1,0,92693.86189889713,61,2.1,27604.162045725658,0.2676126380560435,0,0.4472665098538216
SME100812,Technology,629628.2311946473,0.09432228838501303,0.4277889989205592,2.626366905161664,28170.843284902647,64035.898156315314,48,0.05843031181630194,0.1806206699239647,0.43042912681675566,8,1,0,58918.95788664105,28,15.6,57822.22057720664,0.3169145971324005,0,0.0680407670696255
SME100813,Transportation,295387.1827273217,0.14636689958661844,0.561716257987538,1.216878539859506,13921.599946006145,128037.04124737419,60,0.03860598379365093,0.2935162092186805,0.28176613586341437,11,1,0,21070.343797627058,55,9.2,121244.83250818038,0.5330257127423993,0,0.16164478445116126
SME100814,Manufacturing,260910.81326366152,0.17214779576518496,1.7776325498599697,2.3739552929999164,43383.73968451452,80385.1212931946,36,0.10145981118637598,0.4584502325127112,0.19723410450551956,2,0,0,98330.20091652816,31,10.0,72372.10528902267,0.40889633457260094,0,0.2293906231187965
SME100815,Hospitality,667605.5835183952,0.17127444414753049,2.6679571809044873,4.637208278332999,49885.450248606154,55617.10024011951,24,0.0552622219648216,0.14787295727652489,0.10012103303018173,8,0,0,203128.61589993277,40,15.1,50994.90741503144,0.1198211857177007,0,0.025701120922294447
SME100816,Hospitality,327095.4881263445,0.1603316342152229,0.32802163053640276,3.431640888277718,107357.738606596,190044.56239636033,72,0.09765636348641751,0.05,0.26996101188398947,3,1,0,47918.07457868425,45,18.8,170962.35894684948,0.46394568124652313,0,0.14867148445520595
SME100817,Construction,624124.0270993805,0.0877042260973992,1.0195948142594946,0.7607304302215365,131853.30811310798,64709.40446501537,48,0.08479009160501495,0.48942154919539826,0.5405072924667406,8,0,0,218963.99317677828,0,9.8,57982.24132493098,0.17410547892532616,0,0.03225442917707537
SME100818,Transportation,642552.6403184476,0.09592203299849478,1.4989641871335146,0.7727305463011356,65484.69570246627,56180.966621345564,24,0.09144492480095533,0.4821759441239878,0.7125724520474864,10,0,0,199187.97578719095,36,2.4,56342.73946613373,0.18860590185657886,0,0.029852145130301367
SME100819,Wholesale,156462.39912430066,0.04930801187834999,2.300028831118804,0.7283274238908657,29970.72443008275,91128.67930693725,48,0.05138382918487512,0.369737666372187,0.2637465912900322,7,1,0,81043.6356645963,50,1.8,90443.74630689352,0.48666086746140336,0,0.2219148591995076
SME100820,Manufacturing,302174.1773015587,0.01509307251981823,1.0166343644662514,1.5295389453910784,40451.18262371306,196413.2152460132,36,0.08356638399343969,0.4350929539839296,0.6726570063473472,4,1,0,285838.41335784964,0,13.9,185586.42129793527,0.28664978807346664,0,0.02400082596159962
SME100821,Transportation,2059094.6212676484,0.1308201006647817,1.774939902366004,2.823919440620119,306199.34808529913,70872.73757154623,60,0.07511503281179537,0.5366158884387773,0.24372703587417557,6,1,0,138544.10247701177,0,9.0,71490.14302523194,0.1765256919957362,0,0.03081883154819592
SME100822,Wholesale,152958.28058331888,0.20530076916697534,1.3124509133726463,0.8981101472818704,128827.74881985446,38074.20934443109,48,0.0797675333358441,0.11051520712747875,0.584047960166796,2,0,0,83915.86407551217,12,6.8,35529.612047283365,0.19565193011747475,0,0.0216467572867825
SME100823,Transportation,58885.22863640257,0.029577408467684266,2.8839388981033953,2.014677953476234,263170.7600459571,38275.39861366167,36,0.03,0.05,0.17221469596597883,6,0,0,152512.41187693,92,3.2,34794.35922748768,0.18334869905619963,0,0.0491923866466146
SME100824,Hospitality,75974.63752205,0.1618378595299406,1.529497158198303,4.943257499202563,361952.76918735664,49383.51438933251,60,0.08813795344803786,0.5643389128754024,0.6278764261910754,7,0,0,30656.66779189555,42,8.1,48414.09862380174,0.47446961830010725,1,0.534724633511531
SME100825,Manufacturing,503384.6892681355,0.2027704970706716,1.64562882522993,5.2884931099850085,40468.529366790004,129522.925860842,48,0.13082470052480388,0.4851987080660904,0.7389827597034558,7,0,0,141687.07092684018,43,0.5,126059.29320309858,0.34962859865154905,1,0.2094200274209058
SME100826,Transportation,504295.2948867527,-0.006938701505707634,1.4963413275955655,5.180757269742026,152994.67729380034,14165.96900342135,48,0.043100043122463565,0.5128738598205537,0.1693246861319557,6,2,0,84845.86321498337,35,12.0,12905.12037467766,0.2718024619198262,1,0.17771290477082452
SME100827,Wholesale,434690.31829466677,0.11835351198910252,1.2219223877685086,0.1,32468.591691273577,83391.13698498662,36,0.09865857905894503,0.2676577761180525,0.490074489305687,3,1,0,56074.219664543525,25,2.4,80743.38089575378,0.509939018716293,0,0.0655220809915088
SME100828,Hospitality,1646545.1939661975,0.2716968160366699,1.9724287248961323,5.377955520149242,185344.78689574875,65425.93810391238,24,0.06911042838244125,0.4518684194959325,0.20938896605577093,6,1,0,71846.95023608311,9,18.6,60443.02966695461,0.3503170235453484,0,0.04232705418085954
SME100829,Wholesale,33764.51125138469,0.18415528142058987,0.8125348457065661,2.8467157184435443,154052.25817376966,21946.93231340005,12,0.049077779106426536,0.6083205650422965,0.5416485095845259,4,1,0,74546.2520137371,40,8.8,20826.603195389922,0.2694226367014075,1,0.1246577493983892
SME100830,Transportation,726456.492989238,-0.009636571924983045,0.34892067977398633,2.824751507544996,10908.899155773026,28824.792171026606,60,0.05743141152307444,0.45428224138946005,0.7685458110114266,6,0,0,561130.1512612895,0,2.0,26608.446381208872,0.16256113954954313,0,0.1487749488461798
SME100831,Construction,2330138.350797074,0.19266715699292886,1.3673929565120602,4.346245090373104,105081.93630157609,63700.833635040675,36,0.11146955671119402,0.3237363022397619,0.28114875383597704,4,0,1,315399.67235948186,28,0.5,56135.993412883574,0.19445006303132864,0,0.27986218412651037
SME100832,Retail,158295.56595866327,0.08018105646173371,1.8985600463643644,3.8255346126462335,33829.41057263623,32564.689775875297,48,0.08223166083432343,0.45706404928888555,0.5822888844992395,6,0,0,162684.810671393,25,12.2,33034.83513015061,0.08,0,0.0424284170324003
SME100833,Transportation,334433.551372069,0.19530455440742076,1.1305727076401537,0.1,53832.580522205244,6496.637734856201,60,0.07185616734037326,0.6586221894310977,0.14173741680501828,10,1,0,421003.67870226497,0,5.5,5793.494687142503,0.14113000049428093,0,0.03169951364425549
SME100834,Professional Services,230293.0904041424,0.0847934586719381,1.5525697993777405,1.7200540806504312,40387.5022630561,29762.458140957162,72,0.035665898770778796,0.4458890902379288,0.3564808049103132,4,0,0,111760.99109075684,40,19.8,29538.121426742095,0.15407379071430446,0,0.016158543601393877
SME100835,Construction,199916.27920627946,0.13575740444704282,0.7786170232317995,2.114290364520194,165570.14035481107,28686.812270801962,72,0.08875364250750761,0.21358467297935244,0.6871582555618974,8,1,0,85891.06698479634,0,10.2,26642.377837911503,0.12573804510955972,0,0.05231867352733688
SME100836,Professional Services,352828.71621759684,0.09699657851496407,2.0344648206617855,0.5715736688420181,39531.21420752355,82857.00537294325,60,0.10199203907507645,0.7263787118044187,0.2831767692422815,7,0,0,77417.68120147729,0,11.1,83786.43138103283,0.3189227970117752,0,0.06280026612956634
SME100837,Technology,2038011.801928514,0.14025261781908047,1.8085502979324093,4.2954509932795535,23129.675363422994,29422.215925642344,48,0.08254648043689149,0.3621669922531686,0.24702654599253998,10,1,0,114868.71985771474,0,0.5,26638.35640502172,0.25290712453636727,0,0.043681956365312954
SME100838,Retail,3070609.6272076545,0.09461758608711907,1.4608505755150156,5.002287372598715,35354.897743957015,80775.88512666531,36,0.04644862000073463,0.29191267602724436,0.7009622592438715,6,1,0,58376.050932554,23,20.9,81327.55351830991,0.35887243358059906,0,0.20554386294186525
SME100839,Construction,349430.78289418883,0.12211694067564179,1.5428013833403627,2.683100748305954,60290.61061096405,35947.91577689816,12,0.08816514623333055,0.30496639254100744,0.21738963916977783,3,1,0,22305.602422056883,0,14.8,34426.26642188084,0.4898466411500645,0,0.07465735688794084
SME100840,Manufacturing,3285601.2236890383,0.04595159933514581,0.6835336051877215,3.177748483762979,105790.2386376733,157176.76931373536,24,0.12150157244801177,0.5067674136871653,0.6148005974715546,7,0,0,27450.702170715704,10,12.1,146079.7775081824,0.4512780318030295,0,0.09401490083123301
SME100841,Professional Services,506650.3891621492,0.17925276763311931,0.7081086719217684,2.6819480235506887,214546.3138807816,111129.62330649889,36,0.07101302541187812,0.30754882181639476,0.41736834275201845,3,0,0,248270.43255844858,32,6.5,110007.93250006625,0.09456355103067213,0,0.04978252140132177
SME100842,Construction,2824073.846040308,0.15402281669151402,1.382904716924665,2.858645405950836,116103.78821629404,62623.7581032489,48,0.10089499202684911,0.12155983545091475,0.7414534946625271,9,0,0,253822.33553088535,5,10.6,62490.90950181432,0.08,0,0.060192254401136264
SME100843,Retail,445388.1153459697,0.010677426071667911,1.7325541458989842,4.4882911539868235,123675.15341546487,91339.77568311252,48,0.06944673780129622,0.4975845814025467,0.1828020155607301,5,0,1,124537.20047669185,26,11.2,82979.5514959435,0.301781184399248,0,0.09342982730869047
SME100844,Manufacturing,557410.8315110455,0.21943333281615418,1.7604082690176988,0.1,142150.39907661857,131733.99603598923,72,0.07052558739643364,0.4551251702750004,0.6195501934034157,5,0,0,33770.875477781236,20,20.1,129863.3724505289,0.5137636986828715,0,0.040562435226984266
SME100845,Hospitality,704662.6612812801,0.1258969632276403,1.2503869192373092,3.4777652538025148,152605.63572745115,85133.40282528421,36,0.08013364932735029,0.43399333223091374,0.5337041582050187,5,1,0,72844.4692137086,18,9.4,75615.05248686204,0.44300068905189954,0,0.16324467985673405
SME100846,Retail,11744007.628095744,0.1529409916988728,1.8599580959602848,2.7189659136625,185359.14943139165,91126.05690875242,72,0.06598012447962354,0.23155090577801438,0.4656074985346365,8,0,0,118136.7744511249,0,17.2,91797.62543809002,0.36289635396453057,0,0.01226730759804561
SME100847,Transportation,1145424.1635020506,0.20116493376233488,2.231435340077465,1.5584452477174797,697024.5433170713,13477.479943513794,60,0.06357699441494297,0.34260946045045637,0.5647247758810267,12,0,0,214762.09930220913,48,0.5,12874.54084704284,0.09438619046072194,0,0.019879887915935732
SME100848,Manufacturing,241044.16912279368,0.16625937938879873,1.4012329208346725,1.8946359280244518,150358.8138090989,52020.69129661066,48,0.07547048517550015,0.4967201754145234,0.28878222995395525,5,1,0,116065.72532317281,0,10.9,47618.50051174714,0.11575446227726115,0,0.04832290847517902
SME100849,Technology,1288511.0311550966,0.23321625267687196,1.6203151486364775,5.631792775589718,94642.08845481114,41698.06935936708,24,0.09914928833645142,0.4351819771427244,0.2619193120784132,7,1,0,69474.10654130368,0,8.1,41644.16786244537,0.14266148933708273,0,0.11634890782944161
SME100850,Wholesale,340498.99836758967,0.11653635822356713,1.3356802283162306,0.5759987286947417,48113.019421811514,197444.12383448923,48,0.0770813368182658,0.47388064208163466,0.22445486894886033,5,0,0,83111.65854185265,28,8.2,191854.96261613248,0.43549326284258216,0,0.023528944274091093
SME100851,Wholesale,299613.86774842924,0.22275435089816317,1.3805315300673187,2.4303084149799825,96659.40883403807,57997.009259410785,48,0.07410548313925984,0.6916418103873176,0.6667242172449064,4,0,0,83525.49776245741,1,0.5,55238.235567362295,0.2851210058302152,0,0.08007270707456964
SME100852,Hospitality,1212992.9306152663,0.14983396942458568,1.5432603776270801,5.307178849192803,206589.5309998941,45545.85387163339,60,0.07992908229615941,0.46405565151020695,0.37110924710995036,7,0,0,198846.9876973725,19,25.7,45673.87827118909,0.17917054804891813,0,0.0912959874648881
SME100853,Hospitality,504380.1798392203,0.18061067396053532,2.386795358979626,0.6677924122862882,24429.756396156386,132425.37677575322,48,0.11465094664850627,0.5059908893152619,0.2810373942570923,6,0,1,71600.55763184086,32,11.1,134832.0884847409,0.4077075715556544,0,0.04971305341624446
SME100854,Wholesale,646013.6512528425,0.17229033382383235,1.9534020074850527,1.9701355034712607,227004.64079492673,22222.43561517787,72,0.050402215971168826,0.24942182718994788,0.7305855675323204,5,0,0,101240.69181888404,26,0.5,19825.08710603822,0.13573287683993396,0,0.023633509446243102
SME100855,Construction,495828.42169785243,0.2392584260247621,1.9038514385691991,2.767695015099925,49808.07289497685,75112.86553819686,24,0.0917897528224445,0.2121980783774157,0.37483712253717494,7,1,0,118963.44246713872,13,13.2,66834.47478793439,0.13686956036507614,0,0.01918147735410976
SME100856,Professional Services,684595.2910137249,0.1977129898847435,1.2004414235619116,3.3602564633230187,59353.4517225468,15064.160702148069,24,0.0960540281295798,0.5388824371853479,0.3597770874967501,5,0,0,75950.89989714944,31,2.9,14317.436988849806,0.1471460014614557,0,0.12956404233052243
SME100857,Hospitality,747856.1289166214,0.10456436157521232,0.9560036681645601,2.57150025837761,116962.456044457,43816.61693709378,48,0.07090327529657008,0.3321808508366826,0.5848634054866964,8,1,0,1157530.1249599233,30,5.7,41775.33307293647,0.21621314881177411,1,0.18968782656322788
SME100858,Retail,70476.39198747906,0.0886986364800122,1.6642444925258235,1.2674183373219203,45522.636383092446,45809.65479186139,72,0.10573356923682381,0.10194782950319276,0.6566721056038334,6,0,0,128341.66758862814,32,8.1,41085.124221204904,0.17604414093868423,1,0.046569969211930975
SME100859,Construction,952240.2721195427,0.1360196681924134,2.134059922686122,3.4158440059022284,110517.7725738259,278871.6541023254,36,0.09848403255467547,0.5053915842922243,0.29219162026406037,12,0,0,385767.11520616745,8,8.4,255605.93607249574,0.24155136769793903,0,0.05349838257318907
SME100860,Professional Services,183135.31414979804,0.07919188471366023,2.3978724191930483,2.5390355354845195,25927.377888072384,71212.67853706567,12,0.09592068881424766,0.6040139656866139,0.8630860204161553,4,1,0,293498.9601055771,32,15.5,63781.811357927676,0.18575554565297758,1,0.09414024856016188
SME100861,Professional Services,115577.99523245101,0.05582462389389224,0.25,3.704409691288631,160872.0443558911,37914.32573767363,48,0.04321720257551127,0.22712686228337883,0.4916979076585598,4,1,0,152672.10906051967,17,11.5,33792.07723504084,0.08,1,0.14109970043793715
SME100862,Professional Services,461200.778858742,-0.030244197543843304,2.7955135609263793,4.177910515502467,87236.38792320302,72152.81024963259,60,0.061618582770144086,0.10798150563354264,0.5623921320899469,9,2,0,139489.6233480598,4,7.3,69020.86594785297,0.18424865197047816,0,0.06526772905300775
SME100863,Construction,531777.7954329159,0.01605897937370318,1.6793428215362272,0.3220167265028189,72889.02630866533,275003.2554911875,48,0.05831819011806065,0.6756595605446019,0.5395807447897493,8,2,0,84097.14665161716,16,0.8,244214.75998518147,0.47977451818409417,0,0.0730044709573254
SME100864,Manufacturing,244383.4618033891,0.298832508888922,1.9499117002900859,4.35300768230773,93641.32667392484,14095.7904736777,24,0.09309920145339803,0.6527212590632518,0.27865188114462597,8,0,0,35379.19241535393,0,8.9,13152.801835998353,0.14357293452084,0,0.028943512672462632
SME100865,Hospitality,1122458.422325476,0.08747998002961785,0.4930307398324407,2.2925932977208205,71816.30047597783,155856.6734206509,48,0.09755044366227805,0.6022553003585596,0.6459798114367995,6,0,0,175691.0662844364,0,17.0,145246.25735258733,0.2682446595155411,0,0.050793259340347584
SME100866,Hospitality,127749.27509274804,0.2922768239856916,1.31970178977944,4.020337286275237,108814.62806449964,83037.02881028623,36,0.06869113035120394,0.26970226203098047,0.7687051584277642,6,0,0,392601.7775293707,0,15.5,80091.66354756721,0.18033649213790598,0,0.05259732195584244
SME100867,Professional Services,325479.9858145558,0.1722523680924464,1.9025663542934645,3.4901959439865404,60685.442100556786,73191.6212892788,24,0.06876510514219698,0.3661925980666206,0.3452498150062364,5,1,0,183785.96377825306,55,12.3,72376.47092594186,0.08,0,0.06123422848789126
SME100868,Manufacturing,272426.97215216776,0.13601935826911163,0.803888732704845,5.666531615746469,56287.58371695279,62068.49315001121,48,0.1305365985136295,0.49151774829877326,0.8553528476438798,4,0,0,49323.923471202754,42,5.5,56495.01309276862,0.31021208347026297,1,0.6209943261016456
SME100869,Wholesale,466686.3714962017,0.019951590654301313,0.25,2.710006519368491,14895.760873591506,274180.96598632546,12,0.08003177214520288,0.5797917771723202,0.33932282550145326,8,0,0,46223.725195341125,30,1.5,269512.9593743882,0.4939539227367292,0,0.2091321698171354
SME100870,Professional Services,646199.9691599146,0.14037351164608391,1.6345279437667863,2.054695123502837,249791.68804037897,148841.4007969438,48,0.08647801535312627,0.39586217108974064,0.7078427300183995,10,0,0,101912.72283394683,27,0.5,132786.56577438014,0.44633713591291413,0,0.09819968941471016
SME100871,Manufacturing,178457.73088166202,0.29137470135745835,1.4226195352604507,1.8792541498001645,25675.211127900144,33456.68360976431,60,0.06916593235270453,0.8966319270955092,0.12752888988513453,5,1,0,39883.807048744384,0,13.7,34044.5081404712,0.34636854013407,0,0.029511073026092405
SME100872,Technology,1008810.7072818496,0.26461093952133913,2.2427353983322615,1.0406495412180226,312984.9973885421,82371.06700425316,72,0.1083295867436351,0.5282043067533,0.058802208130417956,6,2,0,61724.23292979179,0,15.7,82934.59474579252,0.49000683454034133,0,0.003358764686861021
SME100873,Retail,520738.02768450615,0.16193909221580632,1.3620448382634613,3.9929631458776056,58800.15422772502,232918.55188100756,60,0.08535367661417921,0.44318874234824407,0.2375290862101476,8,0,0,88795.60871031259,14,3.5,211696.0261409944,0.39268061863404613,0,0.067108215098024
SME100874,Professional Services,73721.79399097536,0.04810653072759874,1.4023046638046277,0.9377288541218569,218768.73617988534,47919.16609413399,36,0.0795765388479118,0.39245137547907333,0.4498686508646188,9,3,0,1351283.924596839,22,10.3,48480.24673657287,0.2572230179529628,0,0.07443956740913782
SME100875,Hospitality,68968.73463126904,0.06342677238006783,1.8337226281002574,3.9789251307685447,186839.25873412442,44829.67751032487,36,0.08062997726285955,0.46174036146158864,0.5162870985388909,10,2,0,168741.73861739968,27,1.2,42086.536988540814,0.12915482951391508,0,0.30297650053568487
SME100876,Retail,482955.9400623048,0.07179265252860319,2.018436239578065,2.3424042640631226,173860.1125809346,26698.553747635808,36,0.06472164956735577,0.48968497145980266,0.2028043974700143,5,0,0,100394.92904433627,30,18.5,23726.614583558046,0.1568631647234249,0,0.02221304796204635
SME100877,Retail,392006.10091636574,0.24225239418901606,1.0601883620373063,0.1,76251.53898802253,254803.96559563774,48,0.051439002366481905,0.21811301507764635,0.18240464613761692,3,0,0,249065.65519944907,0,3.6,233141.95529958917,0.33847654553851764,0,0.004423172097521792
SME100878,Transportation,440902.87250783684,0.27053763488870075,1.9694743177673615,5.081234480055608,24954.556422940805,149226.36880731533,12,0.07521502520012013,0.20429346298491896,0.6850674707802171,3,0,1,85909.41820831515,0,9.5,135619.5755771354,0.5154787546008797,1,0.2040304690405104
SME100879,Transportation,475450.2569818364,0.15567142679740686,1.1630463951887113,0.1,62079.93498961699,309042.6670381937,72,0.11388372065628317,0.28646402596305864,0.1973545057615399,4,0,0,27113.43355967628,62,0.5,311746.6814440219,0.4832764385087594,0,0.04449154528597173
SME100880,Retail,612656.5861041307,0.11575356515814772,1.4590868820496186,2.5691859366565395,55103.47450406173,104410.8934256294,48,0.06783278212403487,0.3624362598746579,0.3006437498453682,8,2,0,122499.94809686563,10,3.6,93684.47416113946,0.3427039151661687,0,0.05903036881255371
SME100881,Transportation,1261295.1020953138,0.2638968397328787,1.8189233585440465,3.0743339241975653,66705.8905703492,79578.54439444238,60,0.1014065576346128,0.449993586872756,0.5435088279036182,5,1,0,259897.3699882927,0,9.8,71307.40252306504,0.14206180085142003,0,0.03132488322115235
SME100882,Technology,160957.41390686532,0.061714116730803625,1.9148249891329,0.1,24223.368991717853,46736.49502928068,48,0.06524809314871297,0.33987406925000246,0.5519110954250032,7,1,0,325728.29181540164,2,1.3,45614.80448804392,0.17939657432322334,0,0.029692343374376793
SME100883,Construction,151452.6641264386,0.1441458662080293,1.6250731985225984,3.40600600613979,56519.596951785745,98444.2316821851,60,0.03,0.41556656677859727,0.6642939559824852,6,0,0,105485.67763883063,0,8.0,98493.90924646429,0.4255339697069163,0,0.10330271713335612
SME100884,Wholesale,163845.00068271987,0.17703727996369045,0.8556945701317402,1.6283393167754472,5269.063185284183,106499.25044376792,60,0.06195770997343561,0.16378334950476087,0.41004455494799946,6,0,0,34296.653705332064,7,5.8,100843.98115681659,0.4615051748231651,0,0.06384338015688633
SME100885,Retail,652728.5774929739,0.07097595142588806,0.42135990992061156,2.302370029300021,55810.94175984186,195854.4614245948,36,0.034442204344099496,0.6377979854071365,0.4829107719068418,7,1,0,70801.2212056949,0,15.7,188589.20420126725,0.5124456576343094,0,0.0813448160133551
SME100886,Retail,1697975.7744553562,0.08912686228869543,1.3466242064765512,4.848816983754517,81897.00487879026,549804.3842367677,48,0.09373633499146664,0.17127707220474991,0.5136282606122683,4,0,0,162717.3133572634,12,14.1,491361.74085968715,0.40413079854876743,0,0.04226015244593694
SME100887,Manufacturing,317635.74897334276,0.08290099366499176,1.98420667229037,2.9283521943698743,36180.60077156819,90345.67268684095,72,0.03,0.4752778485320269,0.5634778411871958,7,3,0,6822.538180882229,0,20.2,84481.87804791251,0.5471974942325915,0,0.017617608707376227
SME100888,Wholesale,40066.67241323718,0.2533381484790469,1.6973335927687585,2.139098749772674,57346.51919967098,26043.33706860417,72,0.07708852435114437,0.2362245466602581,0.723487342930897,5,0,0,60329.352637724616,0,13.7,24458.767542154663,0.16686322077559165,0,0.03104425360999221
SME100889,Transportation,88965.78507054137,0.29314938216456704,1.5831181540590205,2.427264654807863,84653.07885879489,57827.76029585189,60,0.05625739671625482,0.4919012251874827,0.6403019825677594,6,0,0,78333.17863263226,24,10.8,58581.212586558446,0.2712150590209303,0,0.04680957835209544
SME100890,Retail,212556.5346137421,0.1491834024189249,1.4461353939434343,5.541765537292556,181957.42316349523,138161.74749893235,60,0.05945651491806026,0.7005950593657333,0.3828140647758832,2,1,0,434003.2549921169,7,18.5,126424.34652537011,0.08821281773381162,1,0.15904675277834623
SME100891,Technology,279923.3549909689,0.11854251303657702,1.6200060139094274,3.3473811539454514,188936.88639448985,64643.823719725886,48,0.09670778429468599,0.5671378177360287,0.16587445921565552,6,0,0,166051.2770150688,3,4.7,62938.766112079844,0.13326216246537181,0,0.12895512494618197
SME100892,Wholesale,325010.04637112754,0.09201271400053632,0.9032498526753446,1.2859795995478416,96263.67627663113,77892.39395593575,48,0.07207531376041498,0.2602632474656631,0.4822416036137736,8,1,0,84561.12322171508,66,8.2,75305.30489062432,0.39272218827779415,0,0.14518215557869585
SME100893,Manufacturing,508174.98351162905,0.14013970507602633,1.8791110005409049,1.9186924493325983,71221.53459471959,96931.19604695385,24,0.0742786782037323,0.4621549519257223,0.4253057377428122,6,0,1,254033.03919452522,0,7.2,86004.24687873125,0.1864710571086421,0,0.16854067806891576
SME100894,Professional Services,357987.6147727499,0.09598225988505685,1.915468552132182,0.7958856256194793,100675.44919834471,122950.62367736202,36,0.07269311079143084,0.3550033536699979,0.21497206762805812,7,0,0,49867.24467550309,0,0.5,118551.71799829774,0.4335101777033899,0,0.022070942331998654
SME100895,Hospitality,1396304.428530424,0.13223758061158236,1.2546039704111966,1.9772637782325286,369518.85488145205,90633.43233273308,24,0.06514936233422951,0.1829341611805357,0.48530170080484913,6,0,0,473446.4656742931,0,13.3,82785.84798117334,0.19317106326676153,0,0.026791465131290913
SME100896,Wholesale,248695.04209731784,0.17305862584031387,1.6903541968584008,5.272629679354499,114844.59382136591,96691.41293175223,24,0.05510274383035179,0.5986481235548857,0.38931947055185,4,1,0,265084.3203045465,5,8.4,92915.45742939755,0.16047993848249326,0,0.1448206456613645
SME100897,Wholesale,206422.85551111415,0.10757496457677056,0.505897794596497,2.4338660761467077,92463.05705128291,134174.8560822242,24,0.033349657712997686,0.8395337701778337,0.6229413808938277,6,0,0,20634.878515793356,35,15.1,120971.10269708259,0.49052439005258164,0,0.27707587156956
SME100898,Wholesale,789279.3070542146,0.12483295499087221,1.549026353784233,0.5607794109285518,192066.92537118765,155337.0608378933,36,0.08459420335541672,0.6529185710316632,0.23319448464027992,2,0,1,29760.1997020906,0,11.1,141540.42277119527,0.4920749334435118,0,0.02891805394994567
SME100899,Construction,105277.80846324156,0.12516364119421564,1.3767811064820832,3.3894838930003486,76361.93404179832,53063.598968942875,24,0.08254234516694973,0.2009393063993004,0.595484230686883,5,2,0,84150.04613758103,55,4.1,49221.11189939838,0.20962117631743113,0,0.26047490032132287
SME100900,Construction,721935.9523762742,0.1145949252219089,2.1425780987787646,2.071875139404656,33927.05645250659,16969.10505674277,60,0.10363092053268388,0.7936798144046788,0.33221493319680834,5,0,0,75703.89924371905,0,13.7,15622.769310907579,0.16501928323275641,0,0.018442494370366547
SME100901,Wholesale,541746.3509617995,0.10468416983870313,1.3407464835482166,3.5982560831183164,110552.39749960534,33439.97681197436,60,0.08510038709538861,0.30862594137238086,0.5165830631944722,4,0,0,49351.016747483285,0,9.2,31696.70542547186,0.2827522342040884,0,0.17828328191062423
SME100902,Manufacturing,421914.3077024903,0.2009757282349445,1.9277654823595203,2.3121619716460087,85246.9112044435,119597.3147954028,48,0.0637841563651942,0.3460939445266764,0.2785690251768664,13,0,0,87927.99113346935,50,7.0,112189.62534735739,0.3675246102597719,0,0.029970818737687466
SME100903,Construction,2393521.1091703568,-0.0016588823181153955,1.2348551188496244,5.012432521315095,60069.755089233906,43425.50217645729,48,0.07103219006346731,0.28604703199876813,0.2918058021718609,3,2,0,217682.23348541948,0,9.7,41321.595518749695,0.09481859168269427,0,0.04600250320494332
SME100904,Technology,262443.8818434316,0.2659423887201011,0.25,1.2429663977668672,119295.83952607497,101287.46788965267,72,0.08934811196880191,0.44872193211862416,0.5862869376916909,7,0,0,59805.57129692903,32,6.4,89828.48924463495,0.43202753481429745,0,0.016195070117852917
SME100905,Transportation,3837371.444546736,0.15084235705623977,1.3259550235543718,0.8357404329722866,14309.865356526208,76983.14653933162,36,0.10255691217588855,0.05074066537170335,0.4711826256980515,3,0,1,70371.0342299923,78,4.2,68110.11832770414,0.35847574018941936,0,0.09603483222901865
SME100906,Construction,390260.0343908489,0.1888014060789212,1.558216490312391,4.200160626114158,44954.577814121396,85554.081793664,48,0.06500048677789028,0.2446900033068816,0.2809364550223412,6,0,0,64886.12033736022,27,14.8,76698.39419841676,0.3793624916576301,0,0.11085363884185732
