customer_id,industry,annual_revenue,ebitda_margin,current_ratio,leverage_ratio,cash_flow,loan_amount,loan_term_months,interest_rate,debt_to_income,credit_utilization,number_of_accounts,delinquencies_12m,previous_defaults,collateral_value,days_past_due,years_in_business,ead,lgd,default,pd_true,predicted_pd,credit_score,risk_band,ecl_12m,stage,lifetime_ecl
SME111957,Manufacturing,307808.96171094646,0.220368869444764,1.6964850777740934,0.9485403324935708,208725.509183422,113099.14273399676,12,0.0537610404557791,0.3143594362666836,0.9337117151323574,7,2,0,399863.367452189,0,5.4,106430.44288964376,0.1702869017234544,0,0.0897505407319292,0.38532980781449283,417.58953187463703,Very High,6983.605833269223,Stage 3,27934.42333307689
SME110168,Hospitality,508533.7284487904,0.2372292776255214,1.538558523020051,1.946020504420338,34861.983367986446,137726.5100374912,60,0.0721821313285571,0.1798084202322668,0.3601613014512619,6,0,0,65419.99002058079,31,8.3,139495.71221222894,0.4459437648696051,0,0.175564226094734,0.34237947673355934,430.9865502097083,Very High,21298.483337194626,Stage 3,85193.9333487785
SME106934,Transportation,2065900.5236236933,0.1808241154539109,0.9135815174514418,1.5917822749819062,102724.40078674584,121024.1562268264,36,0.1025506145708922,0.6775887063704294,0.8649398494554522,8,1,0,43982.27107184898,29,12.6,121480.11326444506,0.4338201357907784,0,0.1663696959921363,0.6686126960874439,333.27097430880923,Very High,35236.23624909001,Stage 3,140944.94499636005
SME104199,Manufacturing,672186.5617673433,0.2216657329157514,1.0150959437334115,4.275721899569215,66360.60310725907,67087.23283199745,60,0.0317895582387377,0.05,0.5455265284356582,3,0,0,317381.9067915915,35,3.8,64324.899618239695,0.1898951955410117,0,0.2473090856748459,0.5587263613085844,366.8801789920337,Very High,6824.836575946669,Stage 3,27299.346303786675
SME102605,Manufacturing,199288.14657533605,0.0870023921110318,0.9923202038091976,3.7354537206084455,298610.6190433557,98527.19229567096,12,0.0633712489474861,0.3708458345513232,0.8526656331929323,9,0,0,85802.94686546766,7,12.6,95543.3861121543,0.383656174899643,0,0.1131560659135793,0.6451350811086846,340.7870297692332,Very High,23647.948991484627,Stage 3,94591.79596593851
SME107694,Wholesale,1107956.353896993,0.1744044112538284,1.743003417420624,4.398613897976591,27738.512974160512,21058.814029592744,12,0.0770055429149893,0.4312662368176103,0.5113044302716543,6,1,1,954553.4877203332,0,8.6,20038.08748705382,0.1905761906921079,0,0.0634947137245318,0.6484274177598304,339.7474687793533,Very High,2476.203198971576,Stage 3,9904.812795886304
SME105467,Manufacturing,2141053.6618965752,0.1376594137629657,1.749460795025463,5.226869839192415,85543.30444834841,106341.39107363162,36,0.03,0.4818571032060733,0.1992923605215828,4,0,0,207295.96658155948,0,0.5,98542.95867180194,0.124938116533434,0,0.0363464273196782,0.405189650523641,411.5952165107494,Very High,4988.602453846364,Stage 3,19954.409815385457
SME104967,Retail,161258.3258328461,0.0271618980831238,0.6913089503971511,0.9007344578730768,291458.4225417799,104817.91179134998,36,0.0712859201572959,0.4616955033958762,0.8843845968755987,6,0,0,178755.30293628335,31,0.5,100030.67606418364,0.2228379108741962,0,0.124250834966902,0.7318577766479215,311.47535020539345,Very High,16313.56862663809,Stage 3,65254.27450655236
SME107166,Professional Services,948950.9412646036,0.1784624146487452,1.247716498919588,2.6458537116426077,52777.40253600274,67560.41164004599,72,0.0840139563988234,0.1566953250114826,0.4982543578155819,4,0,0,194937.379175576,19,0.5,61885.31374293655,0.0894751645330963,0,0.0764182121605044,0.3665314346424816,423.370400128299,Very High,2029.5573575092697,Stage 3,8118.229430037079
SME107206,Construction,1776055.632699214,0.2157401681605894,2.140602468165926,1.4917259556630418,110051.79982183024,320363.55509715143,48,0.0908838207512646,0.8772232349609435,0.169947569486333,3,0,0,87536.98977299359,40,9.0,312368.09979972185,0.5119982582017395,0,0.0401286369680064,0.3411494782027198,431.3809541554682,Very High,54560.69208460829,Stage 3,218242.76833843315
SME108854,Construction,3381447.393563404,0.1314659516758392,1.4050801278189802,0.8163888168836273,249593.2271296169,137003.9684180595,36,0.0795488903759603,0.5568766332003359,0.2929553005993873,3,1,0,163301.54281036113,42,21.4,123236.76011441174,0.3698764388251304,0,0.0306441488438041,0.33385256279374736,433.735115591001,Very High,15217.792365925934,Stage 3,60871.169463703736
SME105190,Transportation,543881.240772839,0.2039301431678466,2.03205697097208,2.815219259881262,53874.055490502265,53427.56755753957,48,0.0963536641174459,0.1678931985563815,0.5251301512436602,5,1,0,304914.1611644748,0,6.2,52753.16071792074,0.1435180494434774,0,0.0305455922819863,0.28257563994554885,451.1130768717876,Very High,2139.388853072559,Stage 3,8557.555412290236
SME102171,Wholesale,166444.42558183006,0.1777632066470734,0.25,3.6297410236304506,78509.9605773755,108188.87662818954,36,0.0611896097882984,0.3894921474506385,0.2674225843420567,4,2,0,91934.84533506734,64,7.3,100084.3826839894,0.4669747565756407,0,0.1305076082499604,0.7618104676852204,300.0374903164433,Very High,35604.64459445234,Stage 3,142418.57837780935
SME102438,Retail,1323167.8795922552,0.1506855131646503,0.9990888234516048,0.6705302647199076,161064.03567440878,189436.38743490307,36,0.0756682109751599,0.6438324612219556,0.3016831997395677,4,0,0,138913.2245022754,0,15.7,171330.23666212085,0.4471538154038298,0,0.0251088576036703,0.23330958792496156,469.72352233946555,Very High,17874.073612006894,Stage 3,71496.29444802758
SME104195,Construction,210421.3739683828,0.1723813210119404,1.0968228688370107,0.1,140507.07746114652,55409.80594692408,72,0.0881983676805474,0.602010605709163,0.482408974761372,6,1,0,485485.3158618084,34,0.5,52569.86037771964,0.1990068888056508,0,0.0628422515557997,0.44204272237558484,400.7020377956349,Very High,4624.546797979321,Stage 3,18498.187191917285
SME102683,Transportation,245213.48043765232,0.1782914931729427,0.9416876159957852,2.204099534469124,91217.52078056186,22602.14395833519,24,0.0804565508202304,0.6256079939295613,0.22686790243801,10,0,0,89791.82929858378,37,16.0,21468.68766631249,0.0823573543058011,0,0.0742308033903857,0.4083304387571643,410.6563232724741,Very High,721.9708113718716,Stage 3,2887.8832454874864
SME109078,Manufacturing,298770.6490619324,0.126402057197709,0.8421105847283021,6.462067495721132,99180.48809562482,37362.46302384726,60,0.0621732962778728,0.7927975174134508,0.7432669722829922,2,1,0,539062.6562490847,26,17.5,36290.69098005069,0.1772592257755272,0,0.3522730270576593,0.8643229383789715,250.3339143099018,Very High,5560.068272400483,Stage 3,22240.27308960193
SME101882,Retail,309647.55776760785,0.1157873439192156,0.56427787430161,2.373642762931483,151418.7013846455,163897.67262578485,48,0.0992352898327597,0.5092457154342656,0.5235073492281614,7,0,0,77753.05254417764,0,13.4,145759.15498473984,0.4853720925989712,0,0.0658187374629736,0.4560077179464383,396.6299923044482,Very High,32261.37231294789,Stage 3,129045.48925179156
SME107780,Professional Services,638973.0192236777,0.196759929876658,2.233340281697643,6.618577669805424,14012.656006275134,342218.7279054575,36,0.0452087083018197,0.4754559870982655,0.3664351338013918,9,1,0,199357.84228381465,0,12.9,346365.41965141863,0.420783267615691,0,0.0698226198037873,0.5186909419609556,378.5080151924465,Very High,75596.49362956609,Stage 3,302385.97451826435
SME104065,Professional Services,740647.2094251118,0.1463514371730932,1.125422439586147,1.86403295928976,42995.686011622376,28044.513130130785,12,0.0640393910812136,0.14420293915038,0.3319963964202115,3,0,0,128818.70423299103,0,10.1,25652.073511927745,0.152528714684341,0,0.018413906216849,0.20793341745046443,480.3785990226271,Very High,813.5764667030617,Stage 3,3254.3058668122467
SME109081,Retail,372873.7670142462,0.1811922220122981,1.6234024606410644,3.216908436781982,387241.46801755147,45052.527604251634,60,0.1096764415042777,0.4334782563269807,0.0741064316801758,5,2,0,198140.2957342696,53,14.6,40289.42149329712,0.1879325472763831,0,0.0776758081020282,0.5002928868150835,383.81908597483346,Very High,3788.064453989676,Stage 3,15152.257815958705
SME105437,Wholesale,453069.6118852395,0.1039365348490778,1.6483759100078894,2.493278906317081,117691.35237243467,155956.17021599886,24,0.0973501525842185,0.05,0.7438743400809187,6,0,0,80943.42261916162,37,8.2,147593.8967135121,0.4507930417703182,0,0.1302385002426539,0.5122117543952526,380.3793268916445,Very High,34079.651373672416,Stage 3,136318.60549468966
SME104511,Construction,412774.8198974737,0.0754695109498252,0.564950210838147,1.3084325945669666,81406.7055983474,48769.178443488665,72,0.0788161022818434,0.398953545857681,0.1395702204120495,6,0,0,181972.14198497983,23,13.0,43316.88737233199,0.2432775754665214,0,0.0237214564038276,0.313533418774056,440.43210844275694,Very High,3304.0237380091658,Stage 3,13216.094952036663
SME103931,Transportation,1040541.465958493,0.1370391503609539,1.0856308706792608,3.146503274023228,51860.47547204632,88453.23024122912,24,0.0995647844639724,0.5374834468643565,0.7407741203391169,5,0,0,401353.226316008,0,4.5,87556.6916474804,0.1622323172577955,0,0.099559375216339,0.5887906589808409,358.0095079330109,Very High,8363.491621951402,Stage 3,33453.96648780561
SME103076,Retail,484593.7219233511,0.1383998810122629,0.4639095602214166,3.031786190484753,72986.92879396402,48425.07726194232,36,0.0658440196062108,0.2662970821607471,0.3266538864824264,10,0,0,16597.320518302797,6,21.0,44856.92288853673,0.4528587762157816,0,0.1139968605982657,0.3724008501299664,421.5529468422717,Very High,7564.895457823618,Stage 3,30259.581831294472
SME101192,Hospitality,378263.3342849813,0.1392838128182223,0.9785931055411026,3.203287393666211,40039.73358030164,245871.16728523787,12,0.054241675155241,0.1563580222726242,0.401665818025588,3,1,0,105695.54082616574,15,6.1,228388.21982311097,0.4703220864968798,0,0.0822608266837564,0.5238144687614252,377.0269890131895,Very High,56266.067589151055,Stage 3,225064.27035660422
SME110410,Construction,286167.5417989744,0.0272788731154591,1.7266446750630282,1.002775371923332,58860.23211687247,186008.90216933333,48,0.0699112488883262,0.4537975756939803,0.4587175921049833,4,1,0,185376.13135531388,36,23.5,164973.6375663958,0.3898996501128505,0,0.0203175792644049,0.3350279534715992,433.3542063351025,Very High,21550.05784999483,Stage 3,86200.23139997933
SME109242,Manufacturing,74691.67714739057,0.1269973565314875,0.475369899630425,1.871502547654976,195806.6038305956,48549.59014580387,48,0.0803561618104696,0.4225749158993757,0.5849221460447162,6,2,0,88571.08589408822,0,8.3,46456.7957221481,0.376651174560636,0,0.134032877787459,0.515212817663841,379.51274870357713,Very High,9015.197322563827,Stage 3,36060.78929025531
SME100473,Manufacturing,588496.1416494679,0.2019808588316108,0.25,1.2840581182910684,34470.929432032215,67076.54601822891,60,0.0624945899574454,0.2883595841974821,0.5409819041296902,7,1,0,204561.8072850815,41,0.5,64984.51265604967,0.2349675867728268,1,0.2099244786217673,0.571306248147647,363.18774935845715,Very High,8723.42028125362,Stage 3,34893.68112501448
SME111196,Manufacturing,465737.5303081871,0.0629645019345397,1.040936990746557,0.3480502277213779,26085.911128237723,99896.35452543176,36,0.0528741745246899,0.4264093803754897,0.8488636646952855,7,0,0,120437.04899006987,10,2.7,97163.70088225952,0.2795106339146989,0,0.0884021642955718,0.4570521358447959,396.3263417161577,Very High,12412.753365852685,Stage 3,49651.01346341074
SME101134,Technology,414596.9923449468,0.2275926691667865,0.3837232955786354,3.312249679137007,110666.5640746163,19271.638246562627,48,0.0774441874503448,0.4710433716324593,0.3927721370810667,12,2,0,137801.93018428504,7,9.6,19237.22757992876,0.1235093159650751,0,0.2533026341732711,0.48672166131516975,387.73581499957277,Very High,1156.4393848146237,Stage 3,4625.757539258495
SME100790,Wholesale,231862.9500020869,0.1037838016560648,1.8715292922969,3.546654582264223,214809.941294248,43082.59040977909,60,0.0738533497602349,0.6698557606191868,0.7025839698244624,5,0,0,79574.81426142502,0,0.5,42181.32285208694,0.1854297339867622,0,0.0743442642205893,0.549413375621478,369.59921797009247,Very High,4297.330928451299,Stage 3,17189.323713805195
SME104326,Manufacturing,1390348.0448898626,0.072473684209869,1.523181944120814,1.541675570916633,389231.7919852466,101425.24367113496,24,0.0917617562609904,0.450754670963792,0.570005895721683,4,1,0,63146.29373606432,0,8.6,94090.15383132022,0.4704818331197528,0,0.0300896257928677,0.37469399953727434,420.84606962460117,Very High,16586.844580756606,Stage 3,66347.37832302642
SME108551,Transportation,625420.9877252051,0.0057070758250192,0.7990882498819898,1.4752252889286996,42599.09813300751,406523.6420213833,60,0.0885478678485911,0.3419872568582948,0.4712556489311751,3,1,0,36231.58030160908,0,1.7,400984.6379979074,0.4814863574583691,0,0.0836035172703173,0.5240518913070757,376.9583260262053,Very High,101177.98214280914,Stage 3,404711.92857123655
SME101011,Transportation,2068439.0345554536,0.1640408381460098,1.3021995206211927,2.995039514057851,76034.48570406876,163467.3114867613,36,0.0962440149488185,0.4957294215208393,0.3514086108543047,7,0,0,83915.9041220849,26,23.0,148412.4179446572,0.3562577521303042,0,0.0395010268693051,0.35490557316565946,427.0073514290177,Very High,18764.94877680338,Stage 3,75059.79510721352
SME101361,Retail,1222381.350816904,0.003644550688587,1.7099542498126996,3.6626486613927214,256781.6354447794,31999.32818977852,60,0.0809981638439435,0.3309428671508777,0.091748924870403,10,0,1,110180.38792002712,14,13.5,31867.5072846883,0.1598428859579072,0,0.2287047113064567,0.5425587815540933,371.5939411708697,Very High,2763.682846620152,Stage 3,11054.731386480607
SME109258,Retail,97556.96398674426,0.2582011633554609,1.7915967720488508,2.169622846906424,62295.00487716204,63412.02659138377,60,0.096569221418472,0.633055350691603,0.6318674673244656,4,0,0,85147.18895131737,14,0.8,63594.25189910551,0.340652862425532,0,0.0325550838829765,0.4509358796559667,398.1062119095118,Very High,9768.87826322849,Stage 3,39075.51305291396
SME105503,Transportation,232705.8385828068,0.1803274805267719,1.3035130383014633,1.818851592894057,52936.336751043855,151258.79507882442,72,0.0739528503803206,0.2644176194699125,0.7375901614587733,6,0,0,106804.38639489588,36,5.5,141302.40507823657,0.4109329666553319,0,0.0973705570773646,0.4867824543715871,387.71826150823773,Very High,28265.420677937345,Stage 3,113061.68271174938
SME107783,Wholesale,386569.9576910046,0.1748045030209125,0.6654917027386164,3.728551207209132,173434.0517833094,16132.580482862031,60,0.1191599816867351,0.3031637800273761,0.2731637296857658,6,1,0,26373.6318215972,0,13.2,14853.97581799301,0.1851958468455879,0,0.0772756863669059,0.405769623277898,411.4216697907857,Very High,1116.2294779508084,Stage 3,4464.917911803233
SME111875,Retail,2283675.237505496,0.161818485366785,1.4603065024251976,5.70894452692092,13205.682108671665,87973.59135198637,36,0.0753107274432988,0.2869507358297448,0.6969463714708062,5,1,0,445594.0156240545,7,3.9,86174.7076565398,0.1805010891810774,0,0.1421695908898281,0.7186111212582666,316.2712976416233,Very High,11177.729093156982,Stage 3,44710.91637262793
SME110002,Wholesale,112165.34812917151,0.1545558205074829,1.8769796171537343,3.632680960287385,15780.003337390292,72907.47628396149,36,0.0867092318355903,0.5067365036977609,0.2024077124059895,6,0,0,91134.40831381918,10,11.6,71966.50457953905,0.2742228602927754,0,0.0926972491120087,0.3009783496337532,444.6874666104028,Very High,5939.765813090712,Stage 3,23759.06325236285
SME110012,Manufacturing,729704.1084356478,0.111995918807125,2.2931817131114496,2.1107178698176647,61727.80178787949,23452.566304600787,72,0.1118910992617092,0.5498462544460798,0.533545124598128,4,0,0,135577.77879094743,22,15.7,20823.025196524784,0.1805010689669233,0,0.0532665953431726,0.300852920541626,444.7304765154806,Very High,1130.7792607748042,Stage 3,4523.117043099217
SME110269,Wholesale,920658.785923487,0.1282619166598289,2.637914392986052,1.8319994362376384,12229.33462368656,105014.2528103626,36,0.0883025623471589,0.7138611714937215,0.5143864088729235,6,0,0,726377.5748006925,0,14.4,100938.22307102152,0.1663509481109232,0,0.0508752928448637,0.21268852045900774,478.31321254273143,Very High,3571.288914463073,Stage 3,14285.155657852292
SME109484,Professional Services,321557.06173073803,0.2398516041159715,1.3408630259419256,2.778173896089536,28612.91495084161,34897.665959158774,24,0.0525201297393717,0.3863431759502781,0.8948227153206689,2,1,0,85368.0092073814,0,8.2,33471.15961832674,0.1608356838379456,0,0.0914136435730005,0.47936686233075926,389.86044318749435,Very High,2580.6028801038465,Stage 3,10322.411520415386
SME109738,Transportation,298205.2964909088,0.1604210168450181,1.6979171141008211,3.5114728491642806,236386.91523842484,51349.78316657754,24,0.0830769382005509,0.05,0.1274105470535292,7,0,0,221208.25751808067,1,15.5,49161.79009958794,0.1290689517453292,0,0.0171666825889729,0.18413005786798203,491.2842970179478,Very High,1168.3532224705634,Stage 3,4673.412889882254
SME102064,Retail,358964.09006878024,0.1418647718443967,1.253928376871784,1.4950932454282555,139726.68544573148,70127.75471542646,60,0.0971794637678648,0.3665953971367027,0.9287902546511064,4,1,1,189076.03485263677,46,8.6,70211.65005809542,0.1649869451490946,0,0.31436583242578,0.8489459763882842,259.37318847045685,Very High,9834.194992937362,Stage 3,39336.77997174945
SME105662,Construction,375365.80246748665,0.2494902121442445,1.5555183169326905,2.347046713144751,582972.0629558946,77639.37572912294,36,0.03,0.3155645054530642,0.753685914947168,4,1,0,138745.82798253736,0,2.6,73338.46342692856,0.2176874880450268,0,0.017265370169951,0.4429047568982859,400.44997050816585,Very High,7070.915041712227,Stage 3,28283.66016684891
SME100913,Technology,262454.31289342395,0.093299037982334,1.3914475481410595,0.1,35777.20117226622,11901.131141148837,48,0.1037820587961736,0.1922417527997391,0.8930151024108279,7,0,0,750681.2745567758,52,6.3,12124.86139712665,0.1273582301167512,0,0.1190372067720575,0.4679248493891734,393.17125432717796,Very High,722.5699679201493,Stage 3,2890.2798716805974
SME111843,Construction,2087728.87798625,0.0133073823170172,2.1188976880072183,6.01320559895516,243402.71219831685,139748.3612312204,60,0.0752590712105892,0.2197988127230915,0.7208742368917612,7,0,0,1128462.8604815097,32,9.3,129261.7572877208,0.1754472607094828,0,0.144467600613015,0.7178762903280267,316.5332285225313,Very High,16280.444478795242,Stage 3,65121.77791518097
SME110565,Retail,279458.29298594827,0.0909772184899171,1.9088112786566136,2.452860065415991,596850.4011781765,67721.14953025049,36,0.0706664132991245,0.1475385257254758,0.6046402659761436,6,0,0,883683.8784229362,0,13.0,65907.25975852838,0.1800169516388221,0,0.013827542933428,0.3296414633038615,435.1053551110241,Very High,3911.006086177543,Stage 3,15644.024344710171
SME108124,Technology,1906384.1441067508,0.2944506702135044,1.4196728018491849,2.0104520646940656,3364.65327638843,102260.41096612046,36,0.0524899504470468,0.5036971007701571,0.4584783949810342,7,1,0,115450.90196537608,18,12.7,90932.4586220979,0.3526549205398794,0,0.0366698194556355,0.2570535191988363,460.46307147811945,Very High,8243.135437095982,Stage 3,32972.54174838393
SME108613,Manufacturing,337476.53469908005,0.1223404102690151,1.2473737533022853,2.110667510418213,28765.72571382933,56484.94901621268,60,0.0909498630083708,0.6488858804034615,0.6689755567001948,5,1,0,142072.66735904696,25,7.1,51579.02490299213,0.2925464820486245,0,0.0525160082224219,0.574755787119034,362.1707210164259,Very High,8672.640820435776,Stage 3,34690.5632817431
SME108988,Manufacturing,180453.6520064144,0.1712346759375314,1.582165013948332,3.648570321740289,15497.243691373278,117294.87380416934,72,0.0852158549879409,0.4256289024485094,0.2154080052995847,5,1,0,181007.71178210303,30,5.7,109655.23508587173,0.2334121239594135,0,0.0752108519944004,0.42491210552550684,405.73449643730186,Very High,10875.566416095544,Stage 3,43502.265664382176
SME109470,Transportation,940020.296078194,0.1248644464126194,1.1404788146687612,3.822886726119883,256165.46665320385,26946.1317345005,24,0.049511994733845,0.2806511343527531,0.2574084079534036,6,0,0,189801.98583745357,26,7.1,25762.551811524598,0.0846379034541226,0,0.1118570247562808,0.4779031052509107,390.28356707107343,Very High,1042.062164399011,Stage 3,4168.248657596044
SME111951,Retail,833568.7927947679,0.2182454417200218,2.2137458401163546,4.315343676520207,309266.1187481842,10164.221437556778,24,0.0489328178405827,0.6481070056547192,0.2400852130804081,3,0,0,473117.156406137,0,18.9,9119.388726326131,0.2193968796005103,0,0.0993678453848246,0.2875940279121968,449.33688990793803,Very High,575.4081890419752,Stage 3,2301.632756167901
SME107901,Transportation,1139367.8850146958,0.2104983641376106,2.170982252090143,0.4040288721586234,21252.33636467455,235137.53919693004,24,0.0873336960679355,0.2119914804732192,0.1086316539413614,8,1,0,108257.63651434376,16,13.3,230074.37792024785,0.5368358356526579,0,0.0044505658870166,0.10684739198619364,537.0713456390081,High,13196.95334275273,Stage 2,32992.38335688182
SME102122,Wholesale,217700.16715803108,0.1648570561394328,1.9802020962944733,3.512485971554287,114192.54871359,42237.57713767972,24,0.1359659083828636,0.2420603224868323,0.1833818826303352,5,0,0,211428.1408450439,44,6.5,43020.03724829728,0.1948876586316592,0,0.0797173309557802,0.3977310784347409,413.8343210941831,Very High,3334.6069263668032,Stage 3,13338.427705467213
SME111511,Technology,1811066.2205704832,0.0235475905413429,0.8377275749693358,5.228100384578381,103423.59812409978,96533.53995336842,36,0.061205773248427,0.6573688145498832,0.765444107949959,9,3,0,23346.081077174134,0,10.4,94715.27863618512,0.5049102324923502,0,0.2509448820153361,0.8187324608387899,275.14002019595847,Very High,39154.00779057961,Stage 3,156616.03116231845
SME110248,Manufacturing,124057.30296848252,0.295345457632116,0.6743264279716721,2.9183166095899424,173038.78357318483,12566.924534826716,36,0.03,0.540073753399253,0.4939638826643847,2,2,0,205335.1702476552,57,6.2,11498.18120486502,0.1063963975996797,1,0.1852392512755035,0.7107717162505571,319.0447136350616,Very High,869.5332826901547,Stage 3,3478.1331307606188
SME102637,Wholesale,394765.3655564508,0.2054552724058233,0.5573465055955675,1.5303932061618732,10177.0282362895,44064.68040201823,48,0.0675146259664536,0.4810725591494707,0.3749134109164827,7,0,0,93338.94288859137,8,5.0,43158.61169824307,0.1682837311561074,0,0.0183270355714529,0.34533339037338634,430.0421233872765,Very High,2508.1191901389216,Stage 3,10032.476760555686
SME110310,Manufacturing,416066.7259933987,0.1117117826994045,0.6876823033181413,5.378689229458456,21916.313087026487,58384.70722604148,48,0.0911329678030853,0.303238933593444,0.2144250807968957,7,0,0,211590.84259788448,0,15.5,59218.75916993295,0.1953773113131569,1,0.0572652047199728,0.47043863032030186,392.4431628498414,Very High,5442.975868243175,Stage 3,21771.9034729727
SME102573,Hospitality,587079.0339040422,0.0388246160240017,1.3387074335891425,2.5612933711298216,63490.20402457527,192255.42807186648,36,0.0854131349086397,0.05,0.4739870579560652,7,0,0,18242.688827215454,0,7.5,188053.8285266204,0.492904819450234,0,0.0812710377039129,0.40166751006017287,412.6508769924419,Very High,37231.621265766335,Stage 3,148926.48506306534
SME107611,Professional Services,326078.95630206016,0.2493855070200188,2.472994657404399,5.716307765168247,27856.710835188496,209418.77227231915,60,0.0498516366810887,0.3528011118472564,0.3041311140668009,7,0,0,91670.4634248495,0,7.8,211019.7658049196,0.4940463689617126,0,0.0278506506481125,0.30197493751751847,444.34609622618154,Very High,31481.958967924256,Stage 3,125927.83587169703
SME105488,Retail,182430.58527746,0.0444797875255999,2.965613042316368,2.033812947630632,210357.29977055208,50776.87485648677,48,0.0852403660062244,0.3565095501419666,0.3201696661859738,8,0,0,654851.4891738544,27,9.8,48299.07601436768,0.0953707338214681,0,0.0327453807702708,0.24168739396006117,466.3861192490071,Very High,1113.289071088706,Stage 3,4453.156284354824
SME107762,Wholesale,274212.1552889201,0.0715297317774213,1.1818125486678972,5.1580023057982896,65835.11505064699,91064.8664783617,60,0.0871429531648774,0.2330615119216604,0.3257658978060224,7,1,0,149407.61245040028,4,14.5,90194.37842986367,0.2487190891336277,0,0.1492992823739988,0.5109580172423448,380.741273463099,Very High,11462.353722278649,Stage 3,45849.414889114596
SME107441,Professional Services,319925.9180143505,0.0956343800733693,1.501273958958446,4.096893633395585,144243.68171313795,47451.19349636813,24,0.0969643449308196,0.3291525837672419,0.1143230855007353,2,0,0,56345.94980186005,0,12.0,47333.64422158752,0.3239173164268052,1,0.0436014076419488,0.29134389414831285,448.02172603734437,Very High,4466.93907016531,Stage 3,17867.75628066124
SME108554,Professional Services,1900785.063864126,0.071323665806861,1.2661870547276344,2.5776345053710656,85673.6793815103,71242.78408970864,24,0.056648885589639,0.3846788788708988,0.5369849893241104,5,2,0,172586.5069342249,23,10.4,63791.62426159474,0.08,0,0.0651416505555992,0.5230843179979571,377.2381304329032,Very High,2669.4718616686573,Stage 3,10677.88744667463
SME103676,Retail,171577.6546540086,0.1732813304307009,0.7295678603530553,1.443919822822524,357380.6828701388,18505.86450887827,48,0.0970659526252105,0.3028411974306346,0.5042991358747153,7,1,0,282799.52212262,30,14.0,18295.18329793588,0.1369690140555901,0,0.1036581550051851,0.4950934889026631,385.31936054633496,Very High,1240.6415143882557,Stage 3,4962.566057553023
SME111979,Hospitality,82392.34446703926,0.2277850894382541,0.5995193244769925,0.943397874874389,92136.76051450474,53555.02390357552,12,0.1012928387286786,0.2402955624413891,0.4070232950797227,2,0,0,47737.241977207625,1,0.5,54541.58987583829,0.3738408593783205,0,0.0448644350509979,0.3561536316823563,426.61443418760746,Very High,7261.92797062474,Stage 3,29047.71188249896
SME108208,Transportation,195587.86580978736,-0.0206875841760323,1.7896569932450208,5.115324818446823,102327.98175363507,79909.33872240488,60,0.0708512614897941,0.3213404120301038,0.39548715231545,8,1,0,122622.70984630549,13,4.7,74488.61408385189,0.2234060374753902,0,0.1383085365038495,0.59423713808209,356.3834979557621,Very High,9888.822692747568,Stage 3,39555.29077099027
SME100709,Construction,934236.3071360546,0.0855854102771726,1.878440990958812,0.3481787498712676,56516.88387985077,41047.82232684143,24,0.0872168547960495,0.4810947747569107,0.332237910585844,11,1,0,137458.46406964486,3,5.8,36211.18480152019,0.1812644256966539,0,0.0218585842409749,0.20300423265643242,482.556707974549,Very High,1332.47910452779,Stage 3,5329.91641811116
SME106686,Technology,1109412.2407113838,0.2199577334406535,1.173095439441857,3.824689555166119,54772.95468463648,26590.85195410462,24,0.0598211976184004,0.3437502859867179,0.8539396781492201,8,0,0,59464.85932454895,65,0.5,24240.361159635268,0.0960514684820925,0,0.1261039139167469,0.7733231238714829,295.3818888849677,Very High,1800.5454635266635,Stage 3,7202.181854106654
SME108714,Manufacturing,233315.17239887855,0.1138331572764484,1.1560786083251169,2.4572648448414838,134748.54434498536,114166.60532984605,36,0.0768153680496124,0.3749302512442989,0.2046963733556702,4,0,0,511818.6087399288,34,16.7,101398.2724694838,0.0941122148408259,0,0.0532960595053493,0.3347437056828833,433.4462616114039,Very High,3194.397591539887,Stage 3,12777.590366159548
SME102464,Wholesale,242133.62936032427,0.0551868102565595,1.4361847321544992,1.73306703870098,226262.73952704543,78410.26937713772,36,0.0983179930416732,0.5029496054935148,0.769035461604432,7,1,0,31942.991573850937,10,14.7,74239.26394547893,0.4409311579389685,0,0.1003331475425005,0.5000727201634604,383.88261265164454,Very High,16369.582759262825,Stage 3,65478.3310370513
SME108428,Technology,2739841.8478573104,0.2344980669109721,1.6032161710605688,0.944524298510784,357117.4504074157,6186.133703329398,60,0.0696169920189509,0.4535648268205389,0.3068607934095224,6,1,0,137784.1175528564,0,12.0,5457.5734445746,0.1238025031344672,0,0.0233736300820327,0.14574070811601492,511.4671017361074,High,98.47134952851549,Stage 2,246.17837382128872
SME108266,Technology,1862337.9629190727,0.1397072648398135,2.029423282108824,2.6701650671282557,101999.22824110273,81133.52320973603,72,0.0779673609673381,0.2019244564754276,0.5134573181845478,3,1,0,124134.85953804254,16,3.9,77692.75364776945,0.2139433666713433,0,0.0696277110726639,0.3222141324226713,437.54408441367457,Very High,5355.794745457387,Stage 3,21423.178981829547
SME104890,Wholesale,855439.0007412895,0.2154584217648302,0.7659763040835259,6.218782331476768,11636.35699469926,55546.64424301498,36,0.0579839563268543,0.3143730960195464,0.4313334161541277,6,0,0,408523.9138962598,41,10.2,55431.676240383415,0.1516884313794016,0,0.3688842987810296,0.7378332642042688,309.26308590072335,Very High,6203.955913083777,Stage 3,24815.823652335108
